name,info,sku,cost,deliverable,on_sale,price,manual_sale,count,in_store_warranty,parts_labor_warranty,photos,type,subtype
21 cu ft Frigidaire Top Mount Freezer Refrigerator,"This unit has been tested and works. It has been cleaned inside and out and is ready to be delivered to your home. Inside the refrigerator is adjustable tempered glass shelving, 2 crisper drawers, a deli drawer, regular door amenities, gallon beverage door holders and the refrigerator temperature controls. Inside the freezer is a rack shelf and freezer temperature controls, and regular door amenities. This unit comes with a 90-day parts and labor warranty. This is from a 5-star business. If interested message me or come on into 5815 Lomas Boulevard Northeast. We accept cash, credit, debit cards and ACIMA no credit payment plan options. We hope to see you in soon!",4424.0,0,True,False,46900,0,1,30,90,"https://mscapplianceabq.com/wp-content/uploads/2025/09/PXL_20250913_162212704.MP_.jpg
https://mscapplianceabq.com/wp-content/uploads/2025/09/PXL_20250913_162226860.jpg
https://mscapplianceabq.com/wp-content/uploads/2025/09/PXL_20250913_162244593.jpg
https://mscapplianceabq.com/wp-content/uploads/2025/09/PXL_20250913_162247102.jpg",Refrigerator,Top Freezer
21 cu ft Bisque Kenmore Top Mount Freezer Refrigerator w/Ice Maker,"This unit has been cleaned inside and out and is ready to be delivered to your home. Inside the refrigerator is adjustable tempered glass shelving, gallon beverage door holders, regular door amenities, 2 crisper drawers, a deli drawer and the refrigerator/freezer temperature controls. Inside the freezer are regular door amenities, removable ice bucket and a rack shelf. This unit comes with a 90 day parts and labor warranty. We accept cash, debit and credit cards and ACIMA no credit payment plan options. We hope to see you soon.",4265.0,0,True,True,49900,42900,1,30,90,"https://mscapplianceabq.com/wp-content/uploads/2025/08/PXL_20250802_184310430.jpg
https://mscapplianceabq.com/wp-content/uploads/2025/08/PXL_20250802_184318127.jpg
https://mscapplianceabq.com/wp-content/uploads/2025/08/PXL_20250802_184322345.jpg
https://mscapplianceabq.com/wp-content/uploads/2025/08/PXL_20250802_184327468.jpg",Refrigerator,Top Freezer
21 Cu Ft Bisque Frigidaire Crown Series Top Mount Refrigerator,"This unit has been tested and works. It has been cleaned inside and out and is ready to be delivered to your home. Inside the refrigerator is adjustable tempered glass shelving, 2 crisper drawers, a deli drawer, regular door amenities, gallon beverage door holders and the refrigerator temperature controls. Inside the freezer is a rack shelf, freezer temperature controls, and regular door amenities. This unit comes with a 90-day parts and labor warranty. This is from a 5-star business. If interested message me or come on into 5815 Lomas Boulevard Northeast. We accept cash, credit, debit cards and ACIMA no credit payment plan options. We hope to see you in soon!",4655.0,0,True,False,37900,0,1,30,90,"https://mscapplianceabq.com/wp-content/uploads/2025/11/PXL_20251108_212009955.jpg
https://mscapplianceabq.com/wp-content/uploads/2025/11/PXL_20251108_212017789.MP_.jpg
https://mscapplianceabq.com/wp-content/uploads/2025/11/PXL_20251108_212023174.jpg
https://mscapplianceabq.com/wp-content/uploads/2025/11/PXL_20251108_212036036.jpg
https://mscapplianceabq.com/wp-content/uploads/2025/11/PXL_20251108_212038131.jpg
https://mscapplianceabq.com/wp-content/uploads/2025/11/PXL_20251108_212028306.jpg",Refrigerator,Top Freezer
20 Cu Ft White GE Top Mount Refrigerator,"This unit has been cleaned inside and out and is ready to be delivered to your home. Inside the refrigerator is tempered glass shelving, gallon beverage door holders, regular door amenities, 2 humidity controlled crisper drawers, a deli drawer, and refrigerator temperature controls. Inside the freezer are regular door amenities, an adjustable rack shelf, and freezer temperature controls. This unit comes with a 90 day parts and labor warranty. We accept cash, credit, debit cards and ACIMA no credit payment plan options. We hope to see you in soon!",4869.0,0,True,True,49900,42900,1,30,90,"https://mscapplianceabq.com/wp-content/uploads/2026/01/20260112_125541-rotated.jpg
https://mscapplianceabq.com/wp-content/uploads/2026/01/20260112_125605-rotated.jpg
https://mscapplianceabq.com/wp-content/uploads/2026/01/20260112_125608-rotated.jpg
https://mscapplianceabq.com/wp-content/uploads/2026/01/20260112_125623-rotated.jpg
https://mscapplianceabq.com/wp-content/uploads/2026/01/20260112_125626.jpg
https://mscapplianceabq.com/wp-content/uploads/2026/01/20260112_125627.jpg",Refrigerator,Top Freezer
20 Cu Ft White Frigidaire Top Mount Refrigerator,"This unit has been cleaned inside and out and is ready to be delivered to your home. Inside the refrigerator is adjustable tempered glass shelving, 2 humidity controlled crisper drawers,a long deli drawer, regular door amenities, gallon beverage door holders, and refrigerator temperature controls. Inside the freezer are, regular door amenities, and an adjustable rack shelf, and freezer temperature controls. This unit comes with a 90 day parts and labor warranty. We accept cash, credit, debit cards and ACIMA no credit payment plan options. We hope to see you in soon!",4597.0,0,True,False,49900,0,1,30,90,"https://mscapplianceabq.com/wp-content/uploads/2025/10/PXL_20251025_171537400.jpg
https://mscapplianceabq.com/wp-content/uploads/2025/10/PXL_20251025_171549480.jpg
https://mscapplianceabq.com/wp-content/uploads/2025/10/PXL_20251025_171600419.jpg
https://mscapplianceabq.com/wp-content/uploads/2025/10/PXL_20251025_171555854.jpg
https://mscapplianceabq.com/wp-content/uploads/2025/10/PXL_20251025_171553065.jpg
https://mscapplianceabq.com/wp-content/uploads/2025/10/PXL_20251025_171545653.jpg",Refrigerator,Top Freezer
20 Cu Ft Stainless Steel Kitchenaid French Door- COUNTER DEPTH- With water and Ice,"This unit has been tested and works. It has been cleaned inside and out and is ready to be delivered to your home. Inside the refrigerator is, adjustable spill proof tempered glass shelving, 2 humidity controlled crisper drawers, a wide deli drawer, regular door amenities, water despenser, refrigerator and freezer temperature controls, and gallon beverage door holders. Inside the freezer is a pullout rack drawer, a removable ice bucket and a bottom freezer drawer. This unit comes with a 90-day parts and labor warranty. This is from a 5-star business. If interested message me or come on into 5815 Lomas Boulevard Northeast. We accept cash, credit, debit cards and ACIMA no credit payment plan options. We hope to see you in soon!",4741.0,0,True,False,69900,0,1,30,90,"https://mscapplianceabq.com/wp-content/uploads/2025/12/20251203_120836-rotated.jpg
https://mscapplianceabq.com/wp-content/uploads/2025/12/20251203_120851-rotated.jpg
https://mscapplianceabq.com/wp-content/uploads/2025/12/20251203_120856-rotated.jpg
https://mscapplianceabq.com/wp-content/uploads/2025/12/20251203_120858-rotated.jpg
https://mscapplianceabq.com/wp-content/uploads/2025/12/20251203_120901-rotated.jpg
https://mscapplianceabq.com/wp-content/uploads/2025/12/20251203_120903.jpg
https://mscapplianceabq.com/wp-content/uploads/2025/12/20251203_120907.jpg",Refrigerator,French Door
18 cu White GE Bottom Mount Freezer Refrigerator,"This unit has been cleaned inside and out and is ready to be delivered to your home. Inside the refrigerator is adjustable tempered glass shelving, gallon beverage door holders, regular door amenities, 2 regular crisper drawers a deli drawer and the refrigerator/freezer temperature controls. Inside the freezer are regular door amenities and a rack shelf. This unit comes with a 90 day parts and labor warranty. We accept cash, debit and credit cards and ACIMA no credit payment plan options. We hope to see you soon.",3985.0,0,True,True,49900,42900,1,30,90,"https://mscapplianceabq.com/wp-content/uploads/2025/05/20250509_120005-rotated.jpg
https://mscapplianceabq.com/wp-content/uploads/2025/05/20250509_120018-rotated.jpg
https://mscapplianceabq.com/wp-content/uploads/2025/05/20250509_120023-rotated.jpg
https://mscapplianceabq.com/wp-content/uploads/2025/05/20250509_120029.jpg
https://mscapplianceabq.com/wp-content/uploads/2025/05/20250509_120035.jpg",Refrigerator,Bottom Freezer
18 cu ft White Whirlpool Top Mount Freezer Refrigerator w/Ice Maker,"This unit has been tested and works. It has been cleaned inside and out and is ready to be delivered to your home. Inside the refrigerator is adjustable tempered glass shelving, 2 crisper drawers, regular door amenities, gallon beverage door holders and the refrigerator temperature controls. Inside the freezer is a tempered glass shelf, removable ice bucket and freezer temperature controls, and regular door amenities. This unit comes with a 90-day parts and labor warranty. This is from a 5-star business. If interested message me or come on into 5815 Lomas Boulevard Northeast. We accept cash, credit, debit cards and ACIMA no credit payment plan options. We hope to see you in soon!",4414.0,0,True,False,48900,0,1,30,90,"https://mscapplianceabq.com/wp-content/uploads/2025/09/PXL_20250910_214001704.jpg
https://mscapplianceabq.com/wp-content/uploads/2025/09/PXL_20250910_214011015.jpg
https://mscapplianceabq.com/wp-content/uploads/2025/09/PXL_20250910_214016168.jpg
https://mscapplianceabq.com/wp-content/uploads/2025/09/PXL_20250910_214019564.jpg",Refrigerator,Top Freezer
18 cu ft White Whirlpool Top Mount Freezer Refrigerator,"This unit has been tested and works. It has been cleaned inside and out and is ready to be delivered to your home. Inside the refrigerator is adjustable rack shelving, 2 crisper drawers, a deli drawer, regular door amenities, gallon beverage door holders and the refrigerator temperature controls. Inside the freezer is, freezer temperature controls, and regular door amenities. This unit comes with a 90-day parts and labor warranty. This is from a 5-star business. If interested message me or come on into 5815 Lomas Boulevard Northeast. We accept cash, credit, debit cards and ACIMA no credit payment plan options. We hope to see you in soon!",4876.0,0,True,False,39900,0,1,30,90,"https://mscapplianceabq.com/wp-content/uploads/2026/01/20260114_135037-rotated.jpg
https://mscapplianceabq.com/wp-content/uploads/2026/01/20260114_135047-rotated.jpg
https://mscapplianceabq.com/wp-content/uploads/2026/01/20260114_135050-rotated.jpg",Refrigerator,Top Freezer
18 cu ft White Frigidaire Top Mount Freezer Refrigerator,"This unit has been tested and works. It has been cleaned inside and out and is ready to be delivered to your home. Inside the refrigerator is adjustable tempered glass shelving, 2 crisper drawers, a deli drawer, regular door amenities, gallon beverage door holders and the refrigerator temperature controls. Inside the freezer is a rack shelf, freezer temperature controls, and regular door amenities. This unit comes with a 90-day parts and labor warranty. This is from a 5-star business. If interested message me or come on into 5815 Lomas Boulevard Northeast. We accept cash, credit, debit cards and ACIMA no credit payment plan options. We hope to see you in soon!",4875.0,0,True,True,69900,62900,1,30,90,"https://mscapplianceabq.com/wp-content/uploads/2026/01/20260114_134256-rotated.jpg
https://mscapplianceabq.com/wp-content/uploads/2026/01/20260114_134305-rotated.jpg
https://mscapplianceabq.com/wp-content/uploads/2026/01/20260114_134308-rotated.jpg
https://mscapplianceabq.com/wp-content/uploads/2026/01/20260114_134313.jpg
https://mscapplianceabq.com/wp-content/uploads/2026/01/20260114_134324.jpg",Refrigerator,Top Freezer
18 cu ft White Frigidaire Top Mount Freezer Refrigerator,"This unit has been tested and works. It has been cleaned inside and out and is ready to be delivered to your home. Inside the refrigerator is adjustable rack shelving, 2 crisper drawers, regular door amenities, gallon beverage door holders and the refrigerator temperature controls. Inside the freezer is, freezer temperature controls, and regular door amenities. This unit comes with a 90-day parts and labor warranty. This is from a 5-star business. If interested message me or come on into 5815 Lomas Boulevard Northeast. We accept cash, credit, debit cards and ACIMA no credit payment plan options. We hope to see you in soon!",4874.0,0,True,True,49900,42900,1,30,90,"https://mscapplianceabq.com/wp-content/uploads/2026/01/20260114_133046-rotated.jpg
https://mscapplianceabq.com/wp-content/uploads/2026/01/20260114_133101-rotated.jpg
https://mscapplianceabq.com/wp-content/uploads/2026/01/20260114_133106-rotated.jpg
https://mscapplianceabq.com/wp-content/uploads/2026/01/20260114_133229.jpg",Refrigerator,Top Freezer
18 cu ft Roper (by Whirlpool) Top Mount Freezer Refrigerator,"This unit has been tested and works. It has been cleaned inside and out and is ready to be delivered to your home. Inside the refrigerator is rack shelving, 2 crisper drawers,a deli drawer, regular door amenities, gallon beverage door holders and the refrigerator & freezer temperature controls. Inside the freezer are regular door amenities and a half rack shelf. This unit comes with a 90-day parts and labor warranty. This is from a 5-star business. If interested message me or come on into 5815 Lomas Boulevard Northeast. We accept cash, credit, and debit cards and ACIMA no credit payment plan options.",4916.0,0,True,False,39900,0,1,30,90,"https://mscapplianceabq.com/wp-content/uploads/2026/01/20260123_112655-rotated.jpg
https://mscapplianceabq.com/wp-content/uploads/2026/01/20260123_112712-rotated.jpg
https://mscapplianceabq.com/wp-content/uploads/2026/01/20260123_112729-rotated.jpg
https://mscapplianceabq.com/wp-content/uploads/2026/01/20260123_112808.jpg
https://mscapplianceabq.com/wp-content/uploads/2026/01/20260123_112735-rotated.jpg
https://mscapplianceabq.com/wp-content/uploads/2026/01/20260123_112742.jpg
https://mscapplianceabq.com/wp-content/uploads/2026/01/20260123_112749.jpg",Refrigerator,Top Freezer
